,Zh (dBZ),Zdr (dB),Ldr (dB),Kdp (deg km-1),Ah (dBZ/km),Adr (dB/km),R (mm/hr)
3953,26.78556241981505,0.5396211229152965,-39.86784741820259,0.011673490403247246,0.0004732563170754081,2.7248049501373114e-05,3.0706935801109507
3954,20.958907859179135,0.37067345160637843,-42.69347316798152,0.003351401495238809,0.00020278946301620617,7.61808845108449e-06,1.8077322670624578
3955,24.843372726875856,0.5664100319378903,-39.47777445953029,0.00736546137077045,0.00029139790495322844,1.7264259532530466e-05,1.9087230669381823
3956,30.47045781932387,0.8497278731153532,-36.444206299272835,0.023156351882792903,0.0006077671375891154,5.700852756510043e-05,2.7448930518203687
3957,32.02984723331549,0.8459494430749271,-36.47592643774974,0.033227715778763156,0.0008768538896103902,8.174511136218882e-05,3.9872842170438414
3958,34.31717641962401,1.103287847708644,-34.44952581844488,0.04891867752891175,0.0010361976267923335,0.00012676400785060582,3.773801879315086
3959,29.20742254118371,0.6880391736971291,-37.98528443473823,0.018882298407620693,0.0006356650526654558,4.515477713613663e-05,3.8102081262639853
3960,30.67661342349694,0.636176009262066,-38.57305414492116,0.027221565201444885,0.00099360531918616,6.452912426552703e-05,6.391210847998356
3961,28.998615843028585,0.5403958779240455,-39.83344045393801,0.019437505165896506,0.0008038242077664812,4.5371053610666575e-05,5.428324782477633
3962,36.22116750484238,1.1804646613772791,-33.933179913106784,0.07271397027639027,0.0014630916590536716,0.00019170754949144058,5.007064243623723
3963,39.20008355934225,1.133001413994366,-34.245316454008105,0.14816366902678638,0.0030780665556256917,0.00038646139992857794,10.972501516118767
3964,32.914725120103235,0.6816954599949022,-38.04056601877758,0.04449988833150271,0.0015410283130226274,0.00010629256042711185,9.708512538467064
3965,36.767726718971716,0.890073344241735,-36.043674436753406,0.09662760372585698,0.0025490876877719056,0.0002396678744506259,12.325888436501783
3966,40.47453267674744,1.1231073144793002,-34.3429667768217,0.19963973067442162,0.004068407460957233,0.0005196501633980663,13.670729133467528
3967,37.405457976357866,1.0000971044956029,-35.154210330951514,0.10543311975494202,0.0025296656750936233,0.00026726246315055685,11.27002000322
3968,30.513427462941515,0.4753461992453697,-40.82456723434944,0.028494899089101133,0.0013084606546563498,6.583987876733282e-05,9.298562542848636
3969,28.946586648836554,0.4489228996900107,-41.22889081980708,0.020174639222801386,0.0010091228200891054,4.64163767144581e-05,7.881744674227136
3970,27.539231461904325,0.39295404526250843,-42.23471337417507,0.015060442807560737,0.0008724740604788878,3.434955836108917e-05,7.677089875409269
3971,27.868013620630187,0.48549489872274154,-40.61688773521568,0.015440643306467498,0.0007309700129498415,3.572457899744569e-05,5.645127708843506
